country,state,county,type,measure,beds,population,year
US,KY,daviess,ACUTE,1000HAB,4.503415,99258,2018
US,KY,daviess,ICU,1000HAB,0.322392,99258,2019
US,KY,daviess,PSYCHIATRIC,1000HAB,0.80598,99258,2018
US,KY,edmonson,ICU,1000HAB,0,12063,2019
US,KY,elliott,ICU,1000HAB,0,7533,2019
US,KY,estill,ICU,1000HAB,1.738284,14382,2018
US,KY,fayette,ACUTE,1000HAB,5.92176,315109,2018
US,KY,fayette,ICU,1000HAB,0.825111,315109,2019
US,KY,fayette,OTHER,1000HAB,0.660089,315109,2018
US,KY,fayette,PSYCHIATRIC,1000HAB,0.967919,315109,2018
US,KY,fleming,ACUTE,1000HAB,3.582501,14515,2018
US,KY,fleming,ICU,1000HAB,0.206683,14515,2019
US,KY,floyd,ACUTE,1000HAB,4.646567,37447,2020
US,KY,floyd,ICU,1000HAB,2.056239,37447,2018
US,KY,franklin,ICU,1000HAB,0.200124,49969,2019
US,KY,franklin,OTHER,1000HAB,3.462147,49969,2018
US,KY,fulton,ACUTE,1000HAB,11.183895,6259,2012
US,KY,fulton,ICU,1000HAB,0,6259,2019
US,KY,gallatin,ICU,1000HAB,0,8652,2019
US,KY,garrard,ACUTE,1000HAB,0.870777,17226,2012
US,KY,garrard,ICU,1000HAB,0,17226,2019
US,KY,grant,ICU,1000HAB,1.008065,24800,2018
US,KY,graves,ACUTE,1000HAB,2.871789,37259,2018
US,KY,graves,ICU,1000HAB,0.214713,37259,2019
US,KY,grayson,ACUTE,1000HAB,2.870374,26129,2018
US,KY,grayson,ICU,1000HAB,0.22963,26129,2019
US,KY,green,ICU,1000HAB,3.169142,11044,2018
US,KY,greenup,ACUTE,1000HAB,5.276019,36012,2018
US,KY,greenup,ICU,1000HAB,0,36012,2019
US,KY,hancock,ICU,1000HAB,0,8700,2019
US,KY,hardin,ACUTE,1000HAB,2.646264,107699,2018
US,KY,hardin,ICU,1000HAB,0.185703,107699,2019
US,KY,hardin,OTHER,1000HAB,0.371405,107699,2018
US,KY,hardin,PSYCHIATRIC,1000HAB,1.299919,107699,2018
US,KY,harlan,ACUTE,1000HAB,5.445041,27548,2018
US,KY,harlan,ICU,1000HAB,0.254102,27548,2019
US,KY,harrison,ACUTE,1000HAB,3.274289,18630,2018
US,KY,harrison,ICU,1000HAB,0.322061,18630,2019
US,KY,hart,ICU,1000HAB,1.349091,18531,2018
US,KY,henderson,ACUTE,1000HAB,4.151172,46252,2018
US,KY,henderson,ICU,1000HAB,0.259448,46252,2019
US,KY,henry,ICU,1000HAB,0,15677,2019
US,KY,hickman,ICU,1000HAB,0,4625,2019
US,KY,hopkins,ACUTE,1000HAB,8.481026,45985,2018
US,KY,hopkins,ICU,1000HAB,0.413178,45985,2019
US,KY,jackson,ICU,1000HAB,0,13369,2019
US,KY,jefferson,ACUTE,1000HAB,4.046427,764378,2018
US,KY,jefferson,ICU,1000HAB,0.478821,764378,2019
US,KY,jefferson,OTHER,1000HAB,0.972032,764378,2018
US,KY,jefferson,PSYCHIATRIC,1000HAB,1.007355,764378,2018
US,KY,jessamine,ICU,1000HAB,0,51667,2019
US,KY,johnson,ACUTE,1000HAB,3.121748,23064,2018
US,KY,johnson,ICU,1000HAB,0.260146,23064,2019
US,KY,kenton,ACUTE,1000HAB,3.847866,163987,2018
US,KY,kenton,ICU,1000HAB,0.329294,163987,2019
US,KY,kenton,OTHER,1000HAB,0.243922,163987,2018
US,KY,kenton,PSYCHIATRIC,1000HAB,0.347589,163987,2018
US,KY,knott,ICU,1000HAB,0,15690,2019
US,KY,knox,ICU,1000HAB,0.79557,31424,2018
US,KY,larue,ICU,1000HAB,0,14102,2019
US,KY,laurel,ACUTE,1000HAB,2.504132,59901,2018
US,KY,laurel,ICU,1000HAB,0.233719,59901,2019
US,KY,lawrence,ACUTE,1000HAB,5.680384,15844,2018
US,KY,lawrence,ICU,1000HAB,0.378692,15844,2019
US,KY,lee,ICU,1000HAB,0,6717,2019
US,KY,leslie,ICU,1000HAB,2.347859,10648,2018
US,KY,letcher,ACUTE,1000HAB,3.911173,23011,2018
US,KY,letcher,ICU,1000HAB,0.260745,23011,2019
US,KY,lewis,ICU,1000HAB,0,13565,2019
US,KY,lincoln,ICU,1000HAB,1.024045,24413,2018
US,KY,livingston,ICU,1000HAB,2.691645,9288,2018
US,KY,logan,ACUTE,1000HAB,2.793608,26847,2018
US,KY,logan,ICU,1000HAB,0.223489,26847,2019
US,KY,lyon,ICU,1000HAB,0,8268,2019
US,KY,madison,ACUTE,1000HAB,1.188105,88376,2018
US,KY,madison,ICU,1000HAB,0.282882,88376,2018
US,KY,magoffin,ICU,1000HAB,0,12783,2019
US,KY,marion,ACUTE,1000HAB,3.878976,19335,2018
US,KY,marion,ICU,1000HAB,0.310318,19335,2019
US,KY,marshall,ICU,1000HAB,0.801873,31177,2018
US,KY,martin,ICU,1000HAB,0,12175,2019
US,KY,mason,ACUTE,1000HAB,5.82513,17167,2018
US,KY,mason,ICU,1000HAB,0.291256,17167,2019
US,KY,mccracken,ACUTE,1000HAB,10.844758,65285,2018
US,KY,mccracken,ICU,1000HAB,0.888412,65285,2019
US,KY,mccreary,ICU,1000HAB,0,17748,2019
US,KY,mclean,ICU,1000HAB,0,9361,2019
US,KY,meade,ICU,1000HAB,0,28452,2019
US,KY,menifee,ICU,1000HAB,0,6381,2019
US,KY,mercer,ICU,1000HAB,1.169427,21378,2018
US,KY,metcalfe,ICU,1000HAB,0,9990,2019
US,KY,monroe,ACUTE,1000HAB,4.6031,10645,2018
US,KY,monroe,ICU,1000HAB,0,10645,2019
US,KY,montgomery,ACUTE,1000HAB,1.524501,27550,2018
US,KY,montgomery,ICU,1000HAB,0.145191,27550,2019
US,KY,morgan,ICU,1000HAB,1.882388,13281,2018
US,KY,muhlenberg,ACUTE,1000HAB,2.888967,31153,2018
US,KY,muhlenberg,ICU,1000HAB,0.192598,31153,2019
US,KY,nelson,ACUTE,1000HAB,0.886309,45131,2018
US,KY,nelson,ICU,1000HAB,0.088631,45131,2019
US,KY,nicholas,ACUTE,1000HAB,2.549214,7061,2012
US,KY,nicholas,ICU,1000HAB,0,7061,2019
US,KY,ohio,ICU,1000HAB,1.038983,24062,2018
US,KY,oldham,ACUTE,1000HAB,1.392478,64633,2018
US,KY,oldham,ICU,1000HAB,0.123776,64633,2019
US,KY,oldham,PSYCHIATRIC,1000HAB,1.500781,64633,2018
US,KY,owen,ICU,1000HAB,2.33951,10686,2018
US,KY,owsley,ICU,1000HAB,0,4497,2019
US,KY,pendleton,ICU,1000HAB,0,14530,2019
US,KY,perry,ACUTE,1000HAB,13.099638,27329,2018
US,KY,perry,ICU,1000HAB,1.170917,27329,2019
US,KY,pike,ACUTE,1000HAB,6.072809,61586,2018
US,KY,pike,ICU,1000HAB,1.234047,61586,2019
US,KY,powell,ICU,1000HAB,0,12349,2019
US,KY,pulaski,ACUTE,1000HAB,4.611248,63974,2018
US,KY,pulaski,ICU,1000HAB,0.593991,63974,2019
US,KY,robertson,ICU,1000HAB,0,2161,2019
US,KY,rockcastle,ACUTE,1000HAB,1.546238,16815,2018
US,KY,rockcastle,ICU,1000HAB,0,16815,2019
US,KY,rowan,ACUTE,1000HAB,6.10856,24392,2018
US,KY,rowan,ICU,1000HAB,0.40997,24392,2019
US,KY,russell,ACUTE,1000HAB,1.40996,17731,2018
US,KY,russell,ICU,1000HAB,0.112797,17731,2019
US,KY,scott,ACUTE,1000HAB,1.433431,52322,2018
US,KY,scott,ICU,1000HAB,0.114675,52322,2019
US,KY,shelby,ACUTE,1000HAB,1.52735,45831,2018
US,KY,shelby,ICU,1000HAB,0.087277,45831,2019
US,KY,simpson,ACUTE,1000HAB,1.398132,17881,2018
US,KY,simpson,ICU,1000HAB,0,17881,2019
US,KY,spencer,ICU,1000HAB,0,18012,2019
US,KY,taylor,ACUTE,1000HAB,3.54247,25406,2018
US,KY,taylor,ICU,1000HAB,0.314886,25406,2019
US,KY,todd,ICU,1000HAB,0,12377,2019
US,KY,trigg,ACUTE,1000HAB,1.749965,14286,2018
US,KY,trigg,ICU,1000HAB,0,14286,2019
US,KY,trimble,ICU,1000HAB,0,8697,2019
US,KY,union,ACUTE,1000HAB,1.676165,14915,2018
US,KY,union,ICU,1000HAB,0,14915,2019
US,KY,warren,ACUTE,1000HAB,4.425636,123824,2018
US,KY,warren,ICU,1000HAB,0.419951,123824,2019
US,KY,warren,OTHER,1000HAB,0.484559,123824,2018
US,KY,warren,PSYCHIATRIC,1000HAB,1.009497,123824,2018
US,KY,washington,ICU,1000HAB,0,11999,2019
US,KY,wayne,ACUTE,1000HAB,1.208196,20692,2018
US,KY,wayne,ICU,1000HAB,0,20692,2019
US,KY,webster,ICU,1000HAB,0,13180,2019
US,KY,whitley,ACUTE,1000HAB,7.57765,36027,2018
US,KY,whitley,ICU,1000HAB,0.27757,36027,2019
US,KY,wolfe,ICU,1000HAB,0,7251,2019
US,KY,woodford,ACUTE,1000HAB,0.968354,25817,2018
US,KY,woodford,ICU,1000HAB,0,25817,2019
US,LA,acadia,ACUTE,1000HAB,0.654879,62607,2018
US,LA,acadia,ICU,1000HAB,0.063891,62607,2019
US,LA,acadia,PSYCHIATRIC,1000HAB,0.287508,62607,2016
US,LA,allen,ACUTE,1000HAB,2.961001,25667,2018
US,LA,allen,ICU,1000HAB,0.116882,25667,2019
US,LA,ascension,ACUTE,1000HAB,0.612781,119129,2018
US,LA,ascension,ICU,1000HAB,0,119129,2019
US,LA,ascension,OTHER,1000HAB,0.100731,119129,2012
US,LA,ascension,PSYCHIATRIC,1000HAB,0.33577,119129,2015
US,LA,assumption,ACUTE,1000HAB,0.262226,22881,2018
US,LA,assumption,ICU,1000HAB,0,22881,2019
US,LA,avoyelles,ACUTE,1000HAB,1.338362,41095,2018
US,LA,avoyelles,ICU,1000HAB,0.048668,41095,2019
US,LA,beauregard,ACUTE,1000HAB,1.639434,36598,2018
US,LA,beauregard,ICU,1000HAB,0.163943,36598,2019
US,LA,beauregard,PSYCHIATRIC,1000HAB,0.546478,36598,2018
US,LA,bienville,ACUTE,1000HAB,1.521078,13806,2018
US,LA,bienville,ICU,1000HAB,0,13806,2019
US,LA,bossier,ACUTE,1000HAB,1.066047,125698,2018
US,LA,bossier,ICU,1000HAB,0,125698,2019
US,LA,bossier,OTHER,1000HAB,1.988894,125698,2018
US,LA,bossier,PSYCHIATRIC,1000HAB,0.159112,125698,2018
US,LA,caddo,ACUTE,1000HAB,7.567641,251069,2017
US,LA,caddo,ICU,1000HAB,0.426178,251069,2019
US,LA,caddo,OTHER,1000HAB,1.01964,251069,2018
US,LA,caddo,PSYCHIATRIC,1000HAB,0.685071,251069,2018
US,LA,calcasieu,ACUTE,1000HAB,3.552148,198753,2016
US,LA,calcasieu,ICU,1000HAB,0.377353,198753,2019
US,LA,calcasieu,OTHER,1000HAB,0.191192,198753,2018
US,LA,calcasieu,PSYCHIATRIC,1000HAB,0.22138,198753,2015
US,LA,caldwell,ACUTE,1000HAB,4,10000,2018
US,LA,caldwell,ICU,1000HAB,0,10000,2019
US,LA,caldwell,OTHER,1000HAB,2.5,10000,2018
US,LA,cameron,ACUTE,1000HAB,7.19953,6806,2018
US,LA,cameron,ICU,1000HAB,0,6806,2019
US,LA,catahoula,ICU,1000HAB,0,10044,2019
US,LA,claiborne,ICU,1000HAB,0.245459,16296,2019
US,LA,concordia,ACUTE,1000HAB,1.23695,20211,2018
US,LA,concordia,ICU,1000HAB,0.24739,20211,2019
US,LA,concordia,OTHER,1000HAB,1.97912,20211,2018
US,LA,de soto,ICU,1000HAB,0,27164,2019
US,LA,east baton rouge,ACUTE,1000HAB,5.159503,446167,2017
US,LA,east baton rouge,ICU,1000HAB,0.277923,446167,2019
US,LA,east baton rouge,OTHER,1000HAB,0.822562,446167,2017
US,LA,east baton rouge,PSYCHIATRIC,1000HAB,0.143444,446167,2018
US,LA,east carroll,ACUTE,1000HAB,1.503143,7318,2018
US,LA,east carroll,ICU,1000HAB,0,7318,2019
US,LA,east feliciana,ACUTE,1000HAB,0.51143,19553,2018
US,LA,east feliciana,ICU,1000HAB,0,19553,2019
US,LA,east feliciana,OTHER,1000HAB,0.818289,19553,2018
US,LA,east feliciana,PSYCHIATRIC,1000HAB,24.548663,19553,2018
US,LA,evangeline,ACUTE,1000HAB,7.407407,33750,2018
US,LA,evangeline,ICU,1000HAB,0.711111,33750,2019
US,LA,franklin,ACUTE,1000HAB,2.109084,20388,2018
US,LA,franklin,ICU,1000HAB,0.294291,20388,2019
US,LA,grant,ICU,1000HAB,0,22305,2019
US,LA,iberia,ACUTE,1000HAB,2.54956,73346,2018
US,LA,iberia,ICU,1000HAB,0.149974,73346,2019
US,LA,iberia,OTHER,1000HAB,0.327216,73346,2018
US,LA,iberville,ICU,1000HAB,0,33122,2019
US,LA,jackson,ACUTE,1000HAB,1.567202,15952,2018
US,LA,jackson,ICU,1000HAB,0,15952,2019
US,LA,jefferson,ACUTE,1000HAB,3.207959,437038,2018
US,LA,jefferson,ICU,1000HAB,0.491948,437038,2019
US,LA,jefferson,OTHER,1000HAB,0.077796,437038,2018
US,LA,jefferson,PSYCHIATRIC,1000HAB,0.439321,437038,2018
US,LA,jefferson davis,ACUTE,1000HAB,1.910524,31405,2018
US,LA,jefferson davis,ICU,1000HAB,0.15921,31405,2019
US,LA,jefferson davis,OTHER,1000HAB,0.509473,31405,2018
US,LA,jefferson davis,PSYCHIATRIC,1000HAB,0.636841,31405,2018
US,LA,lafayette,ACUTE,1000HAB,4.101079,238230,2017
US,LA,lafayette,ICU,1000HAB,0.33581,238230,2019
US,LA,lafayette,OTHER,1000HAB,0.340008,238230,2018
US,LA,lafayette,PSYCHIATRIC,1000HAB,0.260253,238230,2018
US,LA,lafourche,ACUTE,1000HAB,2.069064,98112,2018
US,LA,lafourche,ICU,1000HAB,0.214041,98112,2019
US,LA,lasalle,ICU,1000HAB,0,14930,2019
US,LA,lincoln,ACUTE,1000HAB,2.187816,47536,2015
US,LA,lincoln,ICU,1000HAB,0.357624,47536,2019
US,LA,lincoln,OTHER,1000HAB,1.157018,47536,2018
US,LA,livingston,ICU,1000HAB,0,137096,2019
US,LA,livingston,OTHER,1000HAB,0.430355,137096,2018
US,LA,madison,ACUTE,1000HAB,2.152204,11616,2018
US,LA,madison,ICU,1000HAB,0,11616,2019
US,LA,morehouse,ACUTE,1000HAB,0.83682,26290,2018
US,LA,morehouse,ICU,1000HAB,0.456447,26290,2019
US,LA,morehouse,PSYCHIATRIC,1000HAB,2.282237,26290,2018
US,LA,natchitoches,ACUTE,1000HAB,5.326368,39051,2018
US,LA,natchitoches,ICU,1000HAB,0.20486,39051,2019
US,LA,orleans,ACUTE,1000HAB,3.397891,388182,2018
US,LA,orleans,ICU,1000HAB,0.285948,388182,2019
US,LA,orleans,OTHER,1000HAB,0.690398,388182,2018
US,LA,orleans,PSYCHIATRIC,1000HAB,0.216393,388182,2017
US,LA,ouachita,ACUTE,1000HAB,4.040068,156433,2018
US,LA,ouachita,ICU,1000HAB,0.562541,156433,2019
US,LA,ouachita,OTHER,1000HAB,0.300448,156433,2018
US,LA,plaquemines,ICU,1000HAB,0,23394,2019
US,LA,pointe coupee,ACUTE,1000HAB,1.122536,22271,2018
US,LA,pointe coupee,ICU,1000HAB,0,22271,2019
US,LA,rapides,ACUTE,1000HAB,5.224107,132080,2016
US,LA,rapides,ICU,1000HAB,0.19685,132080,2019
US,LA,rapides,OTHER,1000HAB,0.242277,132080,2018
US,LA,rapides,PSYCHIATRIC,1000HAB,1.847365,132080,2018
US,LA,red river,ACUTE,1000HAB,2.865986,8723,2018
US,LA,red river,ICU,1000HAB,0,8723,2019
US,LA,red river,OTHER,1000HAB,1.375674,8723,2018
US,LA,richland,ACUTE,1000HAB,2.715942,20619,2018
US,LA,richland,ICU,1000HAB,0.096998,20619,2019
US,LA,sabine,ACUTE,1000HAB,1.822323,24145,2018
US,LA,sabine,ICU,1000HAB,0,24145,2019
US,LA,st. bernard,ICU,1000HAB,0.177513,45067,2019
US,LA,st. charles,ACUTE,1000HAB,1.11895,52728,2018
US,LA,st. charles,ICU,1000HAB,0.151722,52728,2019
US,LA,st. helena,ACUTE,1000HAB,2.378913,10509,2018
US,LA,st. helena,ICU,1000HAB,0,10509,2019
US,LA,st. james,ACUTE,1000HAB,0.930882,21485,2018
US,LA,st. james,ICU,1000HAB,0,21485,2019
US,LA,st. john the baptist,ACUTE,1000HAB,1.423161,43565,2016
US,LA,st. john the baptist,ICU,1000HAB,0,43565,2019
US,LA,st. landry,ACUTE,1000HAB,6.999282,83580,2017
US,LA,st. landry,ICU,1000HAB,0.191433,83580,2019
US,LA,st. landry,PSYCHIATRIC,1000HAB,0.239292,83580,2018
US,LA,st. martin,ACUTE,1000HAB,0.46634,53609,2018
US,LA,st. martin,ICU,1000HAB,0,53609,2019
US,LA,st. mary,ACUTE,1000HAB,3.556621,52578,2018
US,LA,st. mary,ICU,1000HAB,0.28529,52578,2019
US,LA,st. tammany,ACUTE,1000HAB,2.921337,249201,2018
US,LA,st. tammany,ICU,1000HAB,0.597911,249201,2019
US,LA,st. tammany,OTHER,1000HAB,0.714283,249201,2018
US,LA,st. tammany,PSYCHIATRIC,1000HAB,0.160513,249201,2018
US,LA,tangipahoa,ACUTE,1000HAB,2.522313,128850,2018
US,LA,tangipahoa,ICU,1000HAB,0.496702,128850,2019
US,LA,tangipahoa,OTHER,1000HAB,0.628638,128850,2017
US,LA,tangipahoa,PSYCHIATRIC,1000HAB,0.139697,128850,2018
US,LA,tensas,ICU,1000HAB,0,4771,2019
US,LA,terrebonne,ACUTE,1000HAB,2.892091,113067,2018
US,LA,terrebonne,ICU,1000HAB,0.229952,113067,2019
US,LA,terrebonne,OTHER,1000HAB,0.353773,113067,2018
US,LA,union,ACUTE,1000HAB,1.597373,22537,2018
US,LA,union,ICU,1000HAB,0,22537,2019
US,LA,union,PSYCHIATRIC,1000HAB,0.798687,22537,2018
US,LA,vermilion,ACUTE,1000HAB,1.58754,59841,2018
US,LA,vermilion,ICU,1000HAB,0.100266,59841,2019
US,LA,vernon,ACUTE,1000HAB,1.348592,51906,2018
US,LA,vernon,ICU,1000HAB,0.134859,51906,2019
US,LA,vernon,OTHER,1000HAB,0.944014,51906,2018
US,LA,washington,ACUTE,1000HAB,0.538225,46449,2018
US,LA,washington,ICU,1000HAB,0.279877,46449,2019
US,LA,washington,OTHER,1000HAB,0.43058,46449,2012
US,LA,webster,ACUTE,1000HAB,4.894738,40043,2018
US,LA,webster,ICU,1000HAB,0.39957,40043,2019
US,LA,west baton rouge,ICU,1000HAB,0,25518,2019
US,LA,west carroll,ACUTE,1000HAB,1.862693,11274,2018
US,LA,west carroll,ICU,1000HAB,0,11274,2019
US,LA,west feliciana,ACUTE,1000HAB,1.430801,15376,2018
US,LA,west feliciana,ICU,1000HAB,0,15376,2019
US,LA,winn,ACUTE,1000HAB,4.100882,14631,2018
US,LA,winn,ICU,1000HAB,0.34174,14631,2019
US,LA,winn,OTHER,1000HAB,1.366961,14631,2018
US,LA,winn,PSYCHIATRIC,1000HAB,1.298613,14631,2012
US,MA,barnstable,ACUTE,1000HAB,1.622253,213900,2018
US,MA,barnstable,ICU,1000HAB,0.158953,213900,2019
US,MA,barnstable,OTHER,1000HAB,0.280505,213900,2018
US,MA,berkshire,ACUTE,1000HAB,2.810154,127751,2017
US,MA,berkshire,ICU,1000HAB,0.187865,127751,2019
US,MA,bristol,ACUTE,1000HAB,2.084321,557016,2018
US,MA,bristol,ICU,1000HAB,0.172347,557016,2019
US,MA,bristol,OTHER,1000HAB,0.161575,557016,2018
US,MA,bristol,PSYCHIATRIC,1000HAB,0.265702,557016,2018
US,MA,dukes,ACUTE,1000HAB,1.447178,17275,2018
US,MA,dukes,ICU,1000HAB,0,17275,2019
US,MA,essex,ACUTE,1000HAB,1.599515,775860,2018
US,MA,essex,ICU,1000HAB,0.126311,775860,2019
US,MA,essex,OTHER,1000HAB,0.167556,775860,2018
US,MA,essex,PSYCHIATRIC,1000HAB,0.0928,775860,2018
US,MA,franklin,ACUTE,1000HAB,1.254829,70926,2018
US,MA,franklin,ICU,1000HAB,0.084595,70926,2019
US,MA,hampden,ACUTE,1000HAB,2.817634,469188,2018
US,MA,hampden,ICU,1000HAB,0.25363,469188,2019
US,MA,hampden,OTHER,1000HAB,0.682029,469188,2018
US,MA,hampden,PSYCHIATRIC,1000HAB,0.279206,469188,2018
US,MA,hampshire,ACUTE,1000HAB,1.023592,161197,2018
US,MA,hampshire,ICU,1000HAB,0.068239,161197,2019
US,MA,middlesex,ACUTE,1000HAB,1.75,1582857,2018
US,MA,middlesex,ICU,1000HAB,0.136462,1582857,2019
US,MA,middlesex,OTHER,1000HAB,0.567329,1582857,2018
US,MA,middlesex,PSYCHIATRIC,1000HAB,0.21417,1582857,2018
US,MA,nantucket,ACUTE,1000HAB,1.741202,10912,2018
US,MA,nantucket,ICU,1000HAB,0,10912,2019
US,MA,norfolk,ACUTE,1000HAB,1.219777,694389,2017
US,MA,norfolk,ICU,1000HAB,0.084967,694389,2019
US,MA,norfolk,OTHER,1000HAB,1.067125,694389,2018
US,MA,norfolk,PSYCHIATRIC,1000HAB,0.285143,694389,2018
US,MA,plymouth,ACUTE,1000HAB,1.276728,509114,2018
US,MA,plymouth,ICU,1000HAB,0.092317,509114,2019
US,MA,plymouth,PSYCHIATRIC,1000HAB,0.436052,509114,2018
US,MA,suffolk,ACUTE,1000HAB,5.920442,780685,2018
US,MA,suffolk,ICU,1000HAB,0.572574,780685,2019
US,MA,suffolk,OTHER,1000HAB,1.471784,780685,2018
US,MA,suffolk,PSYCHIATRIC,1000HAB,0.500842,780685,2018
US,MA,worcester,ACUTE,1000HAB,2.087384,818249,2018
US,MA,worcester,ICU,1000HAB,0.206539,818249,2019
US,MA,worcester,OTHER,1000HAB,0.438742,818249,2018
US,MA,worcester,PSYCHIATRIC,1000HAB,0.202872,818249,2018
US,MD,allegany,ACUTE,1000HAB,5.110826,72591,2018
US,MD,allegany,ICU,1000HAB,0.206637,72591,2019
US,MD,allegany,PSYCHIATRIC,1000HAB,1.102065,72591,2018
US,MD,anne arundel,ACUTE,1000HAB,1.191994,564600,2018
US,MD,anne arundel,ICU,1000HAB,0.093872,564600,2019
US,MD,baltimore,ACUTE,1000HAB,1.390235,828637,2018
US,MD,baltimore,ICU,1000HAB,0.148437,828637,2019
US,MD,baltimore,OTHER,1000HAB,0.101371,828637,2018
US,MD,baltimore,PSYCHIATRIC,1000HAB,0.90148,828637,2018
US,MD,baltimore city,ACUTE,1000HAB,7.268521,619796,2018
US,MD,baltimore city,ICU,1000HAB,0.819625,619796,2019
US,MD,baltimore city,PSYCHIATRIC,1000HAB,0.174251,619796,2012
US,MD,calvert,ACUTE,1000HAB,0.836783,90824,2018
US,MD,calvert,ICU,1000HAB,0.044041,90824,2019
US,MD,caroline,ICU,1000HAB,0,32785,2019
US,MD,carroll,ACUTE,1000HAB,1.129579,167319,2018
US,MD,carroll,ICU,1000HAB,0.059766,167319,2019
US,MD,carroll,PSYCHIATRIC,1000HAB,1.314854,167319,2018
US,MD,cecil,ACUTE,1000HAB,1.19122,102416,2018
US,MD,cecil,ICU,1000HAB,0.04882,102416,2019
US,MD,charles,ACUTE,1000HAB,0.570436,156021,2018
US,MD,charles,ICU,1000HAB,0.064094,156021,2019
US,MD,dorchester,ACUTE,1000HAB,1.420367,32386,2018
US,MD,dorchester,ICU,1000HAB,0,32386,2019
US,MD,dorchester,PSYCHIATRIC,1000HAB,11.208547,32386,2018
US,MD,frederick,ACUTE,1000HAB,1.251498,246105,2018
US,MD,frederick,ICU,1000HAB,0.07314,246105,2019
US,MD,garrett,ACUTE,1000HAB,1.863396,29516,2018
US,MD,garrett,ICU,1000HAB,0.06776,29516,2019
US,MD,harford,ACUTE,1000HAB,1.019462,250132,2018
US,MD,harford,ICU,1000HAB,0.07596,250132,2019
US,MD,howard,ACUTE,1000HAB,1.059217,312495,2018
US,MD,howard,ICU,1000HAB,0.051201,312495,2019
US,MD,howard,PSYCHIATRIC,1000HAB,0.800013,312495,2018
US,MD,kent,ACUTE,1000HAB,1.322079,19666,2018
US,MD,kent,ICU,1000HAB,0.305095,19666,2019
US,MD,montgomery,ACUTE,1000HAB,1.24904,1039198,2018
US,MD,montgomery,ICU,1000HAB,0.144342,1039198,2019
US,MD,montgomery,OTHER,1000HAB,0.083718,1039198,2018
US,MD,montgomery,PSYCHIATRIC,1000HAB,0.102964,1039198,2018
US,MD,prince george's,ACUTE,1000HAB,0.871668,905161,2018
US,MD,prince george's,ICU,1000HAB,0.098325,905161,2019
US,MD,prince george's,OTHER,1000HAB,0.033143,905161,2012
US,MD,prince george's,PSYCHIATRIC,1000HAB,0.051924,905161,2018
US,MD,queen anne's,ICU,1000HAB,0,49071,2019
US,MD,somerset,ACUTE,1000HAB,3.449479,25801,2018
US,MD,somerset,ICU,1000HAB,0,25801,2019
US,MD,st. mary's,ACUTE,1000HAB,0.856018,110979,2018
US,MD,st. mary's,ICU,1000HAB,0.108129,110979,2019
US,MD,talbot,ACUTE,1000HAB,3.523665,37461,2018
US,MD,talbot,ICU,1000HAB,0.427111,37461,2019
US,MD,washington,ACUTE,1000HAB,1.651666,149546,2018
US,MD,washington,ICU,1000HAB,0.320971,149546,2019
US,MD,washington,OTHER,1000HAB,0.401214,149546,2018
US,MD,washington,PSYCHIATRIC,1000HAB,0.434649,149546,2018
US,MD,wicomico,ACUTE,1000HAB,2.754524,102014,2018
US,MD,wicomico,ICU,1000HAB,0.235262,102014,2019
US,MD,wicomico,OTHER,1000HAB,0.529339,102014,2018
US,MD,worcester,ACUTE,1000HAB,0.872787,51559,2018
US,MD,worcester,ICU,1000HAB,0.116372,51559,2019
US,ME,androscoggin,ACUTE,1000HAB,4.500685,107317,2019
US,ME,androscoggin,ICU,1000HAB,0.503182,107317,2019
US,ME,aroostook,ACUTE,1000HAB,3.18129,68840,2017
US,ME,aroostook,ICU,1000HAB,0.363161,68840,2019
US,ME,aroostook,OTHER,1000HAB,0.174317,68840,2019
US,ME,cumberland,ACUTE,1000HAB,3.610296,289173,2016
US,ME,cumberland,ICU,1000HAB,0.248986,289173,2019
US,ME,cumberland,OTHER,1000HAB,0.345814,289173,2019
US,ME,cumberland,PSYCHIATRIC,1000HAB,0.345814,289173,2019
US,ME,franklin,ACUTE,1000HAB,2.153958,30177,2019
US,ME,franklin,ICU,1000HAB,0.165689,30177,2019
US,ME,hancock,ACUTE,1000HAB,1.175002,54468,2019
US,ME,hancock,ICU,1000HAB,0.91797,54468,2019
US,ME,kennebec,ACUTE,1000HAB,5.614689,121289,2014
US,ME,kennebec,ICU,1000HAB,0.131916,121289,2019
US,ME,kennebec,PSYCHIATRIC,1000HAB,0.758519,121289,2019
US,ME,knox,ACUTE,1000HAB,2.745592,39700,2019
US,ME,knox,ICU,1000HAB,0.201511,39700,2019
US,ME,lincoln,ACUTE,1000HAB,2.469063,34021,2015
US,ME,lincoln,ICU,1000HAB,0.117574,34021,2019
US,ME,oxford,ICU,1000HAB,1.310501,57230,2019
US,ME,penobscot,ACUTE,1000HAB,3.434373,152284,2019
US,ME,penobscot,ICU,1000HAB,0.334901,152284,2019
US,ME,penobscot,PSYCHIATRIC,1000HAB,1.313336,152284,2019
US,ME,piscataquis,ICU,1000HAB,2.948113,16960,2019
US,ME,sagadahoc,ICU,1000HAB,0,35149,2019
US,ME,somerset,ICU,1000HAB,0.980508,50994,2019
US,ME,waldo,ICU,1000HAB,0.636456,39280,2019
US,ME,washington,ICU,1000HAB,1.57124,31822,2019
US,ME,york,ACUTE,1000HAB,1.379968,201454,2016
